,NOMBRE,ID_LIN_TRA,PROPIEDAD,TENSION_KV,ESTADO,F_OPERACIO,LONG_KM,PROVINCIA,geometry
0,SECCIONADORA ALTO MELIPILLA - SECCIONADORA LO AGUIRRE 220KV,1550,ELETRANS II S.A.,220.0,EN OPERACION,2022-08-12,58.0,MELIPILLA-SANTIAGO,"LINESTRING (-71.23652172199996 -33.692384009999955, -71.23737646499995 -33.69203887699996, -71.24032356499998 -33.692440792999946, -71.24278594199995 -33.69277660399996, -71.24502457799997 -33.69308180799993, -71.24569755099998 -33.69009280299997, -71.24691990999997 -33.68466290099997, -71.24721516399995 -33.68335146099997, -71.24839240499995 -33.678121181999984, -71.24976370999997 -33.672028515999955, -71.24813411199995 -33.66930637499996, -71.24751376599994 -33.66825549299995, -71.24760017899996 -33.66693495699997, -71.24688474599998 -33.666153416999975, -71.24644700299996 -33.66624703699995, -71.24572192699998 -33.665276494999944, -71.24470975399998 -33.663855188999946, -71.24282942099995 -33.66121461499995, -71.24117658799997 -33.658893312999965, -71.23918559099997 -33.65609698099996, -71.23729821399996 -33.65319161799994, -71.23375713699994 -33.65337894099997, -71.23083802599996 -33.65352788499996, -71.22919606899995 -33.65148852799996, -71.22758993999997 -33.64949340499993, -71.22646396799996 -33.64761124499995, -71.22511599699999 -33.645395391999955, -71.22353482199998 -33.64518788199996, -71.22094115599998 -33.64484751899994, -71.21800112199998 -33.64532230699996, -71.21474167299993 -33.64479367799993, -71.21216297399997 -33.64585813399998, -71.21114330399996 -33.64788938899994, -71.20884704799994 -33.64850248099998, -71.20470063599998 -33.64992562499998, -71.20203558899993 -33.650959314999966, -71.19882991699996 -33.651045161999946, -71.19415520199993 -33.652624601999946, -71.19330992699997 -33.65291011399995, -71.19234380699999 -33.65552573699995, -71.19164096699996 -33.65742813899993, -71.18941955099996 -33.65764884899994, -71.18115843199996 -33.658469055999944, -71.18037380499999 -33.65854692399995, -71.17849391299995 -33.659892129999946, -71.17207514399996 -33.66122692399995, -71.16794201899995 -33.66208614899995, -71.16250554199996 -33.66067487199996, -71.16151331999998 -33.660417217999964, -71.16082261199995 -33.66030693899995, -71.15668239599995 -33.659645566999984, -71.15316447499998 -33.65960575099996, -71.15213701399995 -33.65959416499993, -71.15149644299998 -33.65923192899993, -71.14958492499994 -33.660673104999944, -71.146461 -33.66120314799997, -71.14341893699998 -33.66018816899998, -71.14100100799993 -33.660616105999964, -71.13960099199994 -33.66003017899993, -71.13734694999994 -33.659765136999965, -71.13471895099997 -33.65961715399993, -71.13338699599996 -33.657833152999956, -71.13198896599994 -33.65586416599996, -71.12931372999998 -33.65439787199995, -71.12967638399994 -33.653502816999946, -71.12993562699995 -33.650122470999975, -71.13000073599994 -33.646709131999955, -71.12928138199999 -33.646064637999984, -71.12742935699998 -33.64451693099994, -71.12661052699997 -33.64383274499994, -71.12571366899994 -33.64308325999997, -71.12397525299997 -33.64163047699998, -71.11965235599996 -33.638017349999984, -71.11835633999993 -33.63693407899996, -71.11474051799996 -33.633911437999984, -71.11264720099996 -33.63348772399996, -71.10717928999998 -33.63238070299997, -71.10295196799996 -33.631524653999975, -71.09912639299995 -33.63074973299996, -71.09019972199997 -33.62894121499994, -71.08679615799997 -33.628251466999984, -71.08510235599994 -33.62790818099995, -71.08413657799997 -33.62771238399995, -71.07917199099995 -33.62721112999998, -71.07285888399997 -33.62739289099994, -71.06710738499999 -33.627229591999935, -71.05971874299996 -33.62701937099996, -71.05770461199995 -33.62696201899996, -71.05224759799995 -33.62680637999995, -71.04115183999994 -33.626489170999946, -71.03628012799999 -33.62457796099994, -71.03007288799995 -33.62087232299996, -71.02417605199997 -33.617351362999955, -71.01882806399993 -33.61316081299998, -71.01663298699998 -33.611849716999984, -71.01615319299998 -33.61156321499993, -71.01203801299994 -33.60910512399994, -71.00477946899997 -33.60476880799996, -70.99689697699995 -33.60005870599997, -70.99425797499998 -33.598481497999956, -70.99335494899998 -33.59794184699996, -70.99052324199994 -33.59624935299996, -70.98313758599994 -33.591834405999975, -70.98054059199995 -33.590281827999945, -70.97372775099996 -33.58620816999996, -70.97213643999999 -33.58525326399996, -70.96978807499994 -33.58384788899997, -70.96483985999998 -33.58089256799997, -70.95675728599997 -33.57598405199997, -70.95366067599997 -33.574108475999935, -70.95257570299998 -33.57160449199995, -70.95195075799995 -33.57016253499995, -70.94980404699999 -33.565236752999965, -70.94890659699996 -33.56316784499995, -70.94903007399995 -33.56031275799995, -70.94825538699996 -33.55997065799994, -70.94734548499997 -33.55956891099993, -70.94645707799998 -33.55752310399998, -70.94329507999998 -33.55024072599997, -70.94177349699999 -33.54584032599996, -70.94010931599996 -33.54102687799997, -70.93813072699999 -33.535303400999965, -70.93650726699997 -33.53060666099998, -70.93590255099997 -33.528857237999944, -70.93386424999994 -33.52295903199996, -70.93120102199998 -33.51525149699995, -70.93068235299995 -33.51375003499993, -70.93014206599997 -33.51292225399993, -70.93143100599997 -33.50987701599996, -70.93189574799999 -33.50877899599993, -70.93300038499996 -33.50616892299996, -70.93206713799998 -33.50367099399995, -70.93135379199998 -33.50176145499995, -70.93039306199995 -33.49918945299993, -70.92900634899996 -33.49667394399995, -70.92711084499996 -33.49323535099995, -70.92558809599996 -33.490472755999974, -70.92319237499999 -33.48612576299996, -70.92276230199997 -33.485345466999945, -70.92216226999994 -33.48425651599996, -70.92322671099998 -33.48298644899995, -70.92473262599998 -33.48118964799994, -70.92611812499996 -33.47953654899993, -70.92766156099998 -33.47769494399995, -70.92892827799994 -33.47618334599997, -70.93011605799995 -33.47563623299993, -70.93224392799993 -33.474656213999936, -70.93313129699999 -33.474247488999936, -70.93420910299994 -33.47375101899996, -70.93805646399994 -33.47197871999998, -70.94066565899993 -33.47077667999997, -70.94574431199999 -33.46843667299993, -70.94557696899994 -33.46776135399995, -70.94415408599997 -33.46202167699994, -70.94317640799994 -33.45807726499993, -70.94298374399995 -33.456752163999965, -70.94287317299995 -33.45599136399994, -70.94210828799999 -33.45072882499994, -70.94133790999996 -33.44542731599995, -70.94031696299999 -33.444933710999976, -70.93507952099998 -33.442400988999964, -70.92907553499998 -33.43949707699994, -70.92735075899998 -33.438016861999984, -70.92512500299995 -33.43610650099998, -70.92424091199996 -33.43534767699998, -70.92357379699996 -33.43477503299994, -70.92283039199998 -33.43466356299996, -70.92061378199998 -33.43433116899996, -70.91383077499995 -33.43331371099998, -70.91326770699999 -33.433229247999975, -70.90685829799997 -33.433038429999954, -70.90548782299999 -33.43299763799996, -70.90208473299998 -33.43634895799994, -70.89931340499999 -33.439077931999975, -70.89869350899994 -33.44004935399994, -70.89831480499998 -33.44064284199993)"
1,LO AGUIRRE - CERRO NAVIA,1310,TRANSELEC S.A.,220.0,EN OPERACION,2013-08-27,18.03,SANTIAGO,"LINESTRING (-70.89783233999998 -33.44162760299997, -70.89561332099998 -33.44200530499995, -70.89278240799996 -33.44658916499998, -70.89212445099997 -33.44871419999998, -70.89191607299995 -33.453303980999976, -70.87743823999995 -33.44895783599998, -70.84920292999993 -33.44052797299997, -70.82772098299995 -33.433912248999945, -70.82367653999995 -33.43264853599993, -70.80997618599997 -33.43142537799997, -70.80599488199994 -33.43100809599997, -70.79137530899999 -33.438151586999936, -70.78962332399993 -33.43790661399993, -70.78742783599995 -33.43632206799998, -70.78683254699996 -33.43197023899995, -70.78233999199995 -33.43213823999997, -70.78026381299998 -33.43197890499994, -70.77933731099995 -33.431716448999964, -70.77738322899995 -33.43057324299997, -70.77365644899999 -33.42487806799994, -70.76943777399998 -33.424940067999955, -70.76677042499995 -33.42462982899997, -70.76286721399998 -33.423821774999965, -70.75165514699995 -33.42160631399997, -70.73556224499998 -33.42183811799998, -70.73158079599995 -33.42202744999997)"
